user_id	recommended_items
884824	2440010,2214299,979877,2756654,2180653,2694389,1703883,1936328,199163,1210621,738984,2522040,1065900,1533369,2833409,134725,1489367,743484,756563,876326,1509637,745361,541248,2774801,906716,2126999,1514815,1889254,128039,1586520
161124	651827,2817132,183777,1175554,138618,241837,2733124,944531,740915,562344,2672137,1514578,509021,1899529,2305937,896941,485741,1359552,1463345,581609,2413845,16115,1619159,1058987,1197572,1813364,619080,500325,1999444,1047538
2826332	2778525,1244196,657183,1053542,536047,1583705,2791339,1984327,1386412,278589,1576126,79531,1729618,2446769,830073,1162250,343377,266412,1953846,784737,1443706,1851386,1069281,1928254,2031981,2002097,1056667,374376,2106311,569889
401508	604515,1273658,1370743,1416120,1306295,975153,2095628,2246,1743071,934715,527396,10029,2349993,130140,783900,2062726,2628445,1352954,2194696,1421698,2467160,2512652,1632999,2169379,107250,418496,827311,2088077,60964,2243653
2821120	476543,2579995,1272740,155423,460508,2664158,368383,2680132,597032,874218,53347,591047,374018,794341,2162234,756046,1019598,1918281,2553522,1938590,2075069,1539212,2064380,671062,400601,832515,1865224,2609923,290122,2070043
2515048	874981,86750,886814,2489070,1448948,2119368,2775637,2092934,2559235,2450810,706795,2217463,2302463,102539,644869,525821,1677791,351534,1382829,1179871,1361664,211250,2710882,2614947,839570,317185,2180804,828005,488643,1814585
1170108	825278,2156698,808871,1832862,859108,600580,1485983,612501,1149816,942338,865499,2167994,2120711,537777,1815467,483721,2401405,281887,2132087,1684747,1917950,2360040,853955,83428,1964633,1195804,1735523,2369655,966618,906790
2124908	1532386,2588320,998277,855709,2124198,889286,294890,650888,2367246,977403,2349739,392049,2662000,593594,2294645,2237632,300194,1738926,137547,1722184,59320,697224,770730,683460,982022,1299396,2096367,1937190,1862334,1715321
1835128	2596422,69792,864927,2106311,2595009,2156629,1806731,2121510,1092821,253999,1690308,951143,1386412,1727241,1533369,331683,1920936,1828488,1313668,606006,2654071,437245,730450,1053983,2012165,2073589,468039,2002097,2723743,266967
1269780	791623,1758436,2101444,906790,2772114,786426,2109995,1959963,1740143,23579,1320764,482392,1582684,2700299,2712443,2226360,2237654,2350612,1674318,1269066,1396117,806952,793552,2805077,2603762,2476665,1107789,1722736,2787616,2128923
2678908	406229,878016,809963,1905862,1406238,58561,1312983,129062,585883,2446524,2371725,255688,571485,573797,19682,920088,1431509,2540460,53909,2778162,1175043,2559513,1428488,810666,2007239,17132,1376897,2409697,1489707,2192350
2900096	1132800,2812984,208603,1677700,2110944,1877425,974560,573330,1897496,1527082,1526755,2593120,1752853,2318561,452844,2302406,50310,439561,1848515,291560,2305435,1933352,2036783,482314,847234,2818002,2255344,1923399,678032,317065
1678016	1749313,1009691,2776874,330233,353522,298535,1511150,1923387,2077036,1851096,1680982,1483488,2146612,145343,1066079,1827488,1254793,2407114,1155083,2810038,1040270,778455,973151,926897,600208,1728717,2614566,1914357,247157,34937
983172	2564526,1381153,464087,1931571,847234,2514565,621104,332482,1130484,2020771,1739321,243570,222687,2789514,1190785,708674,1856257,2350789,127184,795132,2241046,2763919,283132,325448,2456650,239428,624809,2565156,104725,2255733
2736264	273914,1318539,2654997,236078,1834691,1025846,818031,689398,2638724,1523093,1325285,542863,2603404,569262,1443645,1835934,1497570,1446856,1148851,1561878,903509,702536,2394806,281999,699321,2044693,903815,731418,2109738,1380803
1148268	1383652,1434955,1150652,2273491,2250354,2188384,327227,1969747,2696759,1780277,434644,2423380,2094861,471907,899298,1421265,2176592,1274234,44970,1910860,1857433,2032135,2598334,1074653,2211434,285119,1593075,1209540,692253,406427
1515660	1742787,2371249,992296,347267,324229,448679,1063340,335392,2196857,1746628,838520,752321,2756315,624064,289491,1982755,897570,2307456,402007,1224232,874048,602383,1110937,197432,441824,1766389,1049470,20373,2184558,2724684
1731628	1546064,810648,1095319,2710495,2377269,1565316,2279463,68304,1670543,871197,16356,1194851,1830007,1345873,2013441,270296,332604,1355420,2662170,1160244,2581259,2810650,1120525,2638405,1603144,34952,1583151,2295521,2680446,1129957
2408592	2689168,1233396,2317716,841813,995582,1966318,1494431,2017044,110222,2672481,1095083,1055596,1094523,323626,934799,586955,2297926,2288886,998371,2320802,2563686,1786794,131564,1426451,1545485,2108697,158625,363996,212110,1334602
749592	648288,1369323,22451,988926,1224232,1512039,1155809,20373,2024684,2505741,732146,602383,150594,1620422,2724684,1137551,441824,2615055,2327021,1946934,384760,1541204,1049470,2354886,2292420,415653,857331,2467202,1514174,1546093
2134528	533689,1158224,1304946,2312088,1902880,741927,2690364,746300,1179626,2030127,2707354,1904703,1001040,1746531,1751179,2638724,266039,785732,2723743,1505460,474639,112042,2156629,223414,2735408,1197534,6971,331683,2426744,818031
1638552	149571,2452685,715019,124545,1837934,610344,410684,2642349,1560684,681766,1343756,2323828,326610,2818199,1888219,1264446,2327398,222295,1246249,917554,663656,1477531,471982,2393536,2180807,180545,2449627,2345725,1383764,726716
2525892	438478,126205,1206811,426576,2345924,250853,1388309,359979,2016049,967063,2396877,1603504,708789,944872,942427,1850468,1655469,2456150,1142815,1596773,157696,2571572,1763584,2375429,1356503,1122960,2262026,1642468,1946749,894040
2687132	1261089,2658310,439750,331238,1240596,1029684,2183505,343125,1840000,2026261,520641,1977672,218770,1746133,263415,541248,2058516,1619139,1250837,2262765,2655937,1686518,363826,2508647,2457613,2652417,636889,1849802,2536439,909915
2564256	2596422,864927,734196,784737,470426,951143,2156629,657183,730450,2002097,437245,2106311,1244787,1119495,486936,1806731,213792,880071,2593483,1843884,1506331,2810277,912754,1280904,592995,2017100,1049850,119396,775144,53496
1582448	1863049,1915147,2523807,1555003,1443349,715682,611031,1314863,999722,2427932,2338560,937146,500648,610344,1553651,1196739,2076266,1756200,463568,1383764,2630167,1952904,2556569,390324,750666,1670440,2657509,2065041,2788025,1678499
1530588	1849328,1419906,2120986,1824686,2825431,2728143,1140593,2113412,2196931,1814047,1903114,1670516,2240077,358962,1856276,1942164,1422576,1772841,782728,678463,1382007,418805,586192,682111,2654650,799729,2540060,193200,2694491,1937839
258876	222687,2564526,795132,1381153,325448,2020771,598958,226430,1739321,2309349,104725,1659152,1856257,847234,1931571,1190785,1130484,2350789,2789514,621104,2514565,473874,239428,252207,1663804,2456650,291560,283132,944639,388112
1646760	970951,22821,583774,2058580,2632912,1377176,1457714,1406505,1077919,2782145,2029418,455214,1461094,1548633,1466305,2598528,1058319,45548,1403851,2330010,802958,2440293,748648,992282,821134,227050,683738,2708901,931234,1159504
2228252	2352588,1459522,894597,1943998,878594,1824672,1564886,654556,1018773,1540475,842208,2017032,1491806,40181,815995,686430,2267238,601167,2834736,950295,2516570,1356285,2226579,2280383,2775496,2782505,2197245,286951,1050482,493460
1343660	573546,1037296,266425,1153267,124475,1535344,1130555,2464226,850402,970200,2292540,1155809,657390,901190,1688110,1300325,2415804,2283348,688781,2505741,1924028,1084525,2073990,1021367,2018834,440569,136076,2216592,1366753,2562216
799804	137398,868600,2750191,2548274,2508611,2308859,754070,108908,2754105,2179651,2485082,1465763,1551883,2006450,341101,140225,1145435,75915,408362,1315482,2034638,1402992,730401,2348605,1553839,2001866,1723501,613925,1585602,2825250
2697552	2201657,804275,160177,991945,493729,1638990,600463,1693312,1509637,1125005,1002573,2734753,531704,2415611,541248,1495600,2342995,2828394,1355771,835244,716019,1011070,2368324,135120,1426995,1598486,1399659,1169723,1549180,2551649
2681544	2328099,2545436,612738,967580,1559172,109899,760165,522610,2807188,259223,521141,662363,1572098,1812911,333260,2586015,1153790,1481377,2538273,2086966,2317485,79176,287564,2671764,2326594,978298,2437701,1236112,201247,2069551
1679552	276244,2142331,1342669,392323,702940,1129963,1240745,2332267,249869,2202916,2083394,129408,1852783,1956034,1666495,670782,1366518,1850468,177944,1898190,1588337,2089383,1302850,2608043,1397068,189845,2711424,339682,2430179,2824095
507936	2665186,1337862,2395423,366457,2401405,1346206,1917950,2167110,83428,853955,1964633,1856893,2185996,2529718,2260836,1684747,1321336,995073,646717,1964689,1712682,1016109,2155277,1933524,367538,159125,172898,917933,1680740,2428303
187408	2444655,509058,770281,1708125,559586,505925,2426436,2586628,977845,2230623,1946952,1633658,1616984,553619,1541733,593375,2644535,2074565,2665186,1412599,1337862,1728857,2395423,1192159,499991,635630,1636182,1346206,2239728,275712
2132684	420615,1764079,1246804,1332112,810647,1504067,419780,1231652,877959,1433595,2072693,526577,1187799,2180900,1757606,868350,116763,331877,1046951,1535661,1280782,2075010,1833205,707471,1095567,2281270,430408,396973,1457959,1685039
1114324	2261649,34952,332604,433897,2790218,2004097,708597,2255548,2581259,1181799,1346890,2002920,1409571,1821254,760770,1685966,470426,405393,1126676,2282800,851531,84905,2708209,805099,1642382,2469174,101403,2074611,423911,708380
2695388	2377223,1841137,1764507,2165635,678018,2390181,28518,866942,763785,1805623,1995080,1524190,1351650,34472,1348956,2798778,810218,2791529,378597,1710920,1305891,2611505,92064,2228641,1822188,1485233,116262,2618332,2217168,1982862
1048800	693733,2327774,758081,2108575,1604594,2654843,995682,182233,2223409,2789170,1996525,1883184,2417863,375324,475439,2424364,2484720,1169439,2255401,650850,334211,271936,535842,1873268,2273189,981825,439744,1836752,2774083,826011
1768144	627238,1326577,2266338,1686058,244094,383547,592188,74342,883911,1388041,926318,2256093,761375,2566025,2366197,761664,95579,2650786,273485,1652255,2641949,2481805,1099314,1902500,1148262,559074,2476298,2684941,1163069,1775446
389268	126734,2359326,1610173,583560,733882,2280698,695633,2728678,274980,2832536,1722184,233530,1003779,2238688,107736,1059639,2030027,2750924,2645783,2707512,1550626,1666345,167487,485590,2421078,684089,1840974,1562717,591503,1080462
2457828	456040,1473183,487453,2452243,1342685,1971947,2125645,1426000,2445298,1461950,1401275,1133991,2151909,830362,858550,303549,889559,661506,140180,1238916,1669130,945885,672088,565828,1070839,1618914,1760997,1442073,1648357,449420
2688552	2049766,1393086,2642008,1050268,112042,241176,2534052,1510614,474639,1371708,2102542,1192104,2638686,1840669,1196112,430110,223414,2705225,2349719,350880,611080,1904,600541,2602560,2365684,936410,2259652,869402,915250,2261562
1376488	1506927,1469598,1510798,886896,1723492,483471,2281983,2611987,2287939,1960460,2776524,2646127,1699177,1092132,1270491,713565,2031229,968865,2263721,2783769,2689498,885652,839184,1279180,1145197,1656911,418001,1885189,551019,2453505
2253040	2118332,2301626,1727739,2544362,879065,1879597,1213849,255085,2008692,1178650,2731358,2616113,1945291,2539728,583499,611630,225775,1193263,1408810,947360,348816,1416868,1455509,2755404,1848945,862730,2544438,2445542,2376094,328450
1716264	1855802,59773,2803609,1811581,1585469,2096295,2564139,197427,2416820,1184147,2742510,1828649,1374752,225448,1309532,136755,1900211,349832,2805071,1253588,2711315,479407,2181025,1468511,3028,176253,193156,523886,909199,746671
2801908	927712,22937,541248,554226,1533369,1407200,2265720,75915,1383686,499628,1306060,629535,359919,2483769,77356,123048,2488619,745361,2785193,2627564,253999,2827232,2012165,425255,1810587,2337574,223991,2405022,310085,40181
1253624	713256,80839,1010074,1100048,967932,2771353,1438351,918760,450222,2501815,570053,574559,1449671,197703,20049,308732,1358693,1905368,1439623,1044210,2079375,1505532,2322243,676689,132412,978840,396579,377107,1421262,1274140
858836	2673215,137158,2171316,1921577,505795,1969023,1357441,2363209,1689853,155023,2803305,380294,1381522,2543251,561218,1951365,1156031,1450555,2216717,2415138,2240077,678463,167689,161784,2271624,1724584,2376560,2074244,50682,2349335
262396	1239307,1910631,2259652,1129587,27017,1225750,293349,2364918,1503292,2429361,2763101,2723743,474639,112042,1505460,167779,223414,2084143,537594,1928809,799205,48149,465338,2647158,1150294,127625,1103709,935602,1144568,1988337
1212676	545957,166889,420615,2069431,2005476,1842588,647880,707471,665194,430408,2728446,1433595,943266,2437124,2340238,2180900,1036903,2030858,1158219,1504067,134202,1058866,1332112,1187799,925587,810647,1764079,868350,2625265,419780
164104	201247,598902,1642757,385439,1426362,2450714,2027703,2252017,1333844,2358119,557698,1703254,859448,2606277,305327,2012219,428226,1299072,1627251,2164638,2203156,1919066,1352246,2396333,693043,1850255,603423,1204268,884777,1474112
110636	600467,2476293,1492887,1810493,1726001,1909791,2230175,1219657,1299087,949664,1793080,935713,1155556,584772,1242630,1101674,1358683,1512260,2006719,887969,165753,2395578,1613188,750056,551019,637124,188092,2545867,2127017,1894605
1188108	2800708,2712029,672425,1344063,2429415,790981,2794661,1639245,1053703,1293790,1902263,87500,2602894,1618646,1185598,2008961,2818383,992286,535066,76686,1372757,1693600,1524219,1861708,2646608,373438,705138,1465235,71216,887150
2621712	2219172,2170012,1108406,988234,1626829,244077,1626441,1541117,389848,2161151,268248,1530142,2423577,1780056,1820861,1917116,2372091,1459879,2447751,1176155,468017,744139,438506,1636988,161522,2804427,1592743,488122,1024247,1392619
712984	2778525,1244196,657183,1053542,536047,1583705,2791339,1984327,1386412,278589,1576126,79531,1729618,2446769,830073,1162250,343377,266412,1953846,784737,1443706,1851386,1069281,1928254,2031981,2002097,1056667,374376,2106311,569889
1480068	1830218,2058241,2431623,1196371,2461018,219958,813399,1119807,2357140,1998334,1653620,2353766,1334105,637237,730139,2702153,1169340,1014573,1876397,878594,1581822,2733889,2582530,2833803,770805,1401824,2592724,614544,27780,2223583
876828	1291060,2344920,228155,1225049,1650449,2801488,548338,1516810,1384259,557124,1341138,329739,1304573,1040241,2715725,2790151,537716,2373591,948203,471422,2506584,859393,294497,10571,2207330,1922189,1252944,688047,1971513,540503
1955860	654955,620656,2799729,2035016,294753,1530142,2466937,2294516,261467,721583,1191456,2318880,926332,2069769,2002432,252328,2422089,1873950,1323412,2783378,162422,756786,438506,513633,797551,1498032,2455598,2784591,1810676,488122
2744608	1415784,255338,1732554,2369167,130429,87352,2238290,1042644,1509314,2665230,1149372,2694467,1493388,1419360,31022,54668,1662076,995787,2629341,2277894,1881040,1276644,406129,1033753,2522944,1354638,2515685,260699,2392073,1571406
983088	1544967,525607,1624825,1971302,2356826,2366659,1679770,50071,1354418,260995,2811366,2604865,376469,446311,2760975,748648,1575512,1607185,541654,1844064,220466,810494,670991,265617,1127915,2440533,2512327,1862579,11516,636218
25924	748648,1500873,2588441,1290503,1498765,623295,2569677,1844064,1161356,412904,1120697,812332,1252738,1250563,1314103,2414193,1033529,2536636,1301369,2665677,183535,2343229,1354418,2762636,2014856,2003829,1090727,2545400,1975721,749025
101084	144793,2802944,536047,234686,1442073,2503429,1419369,2770898,1353628,127969,2278315,1063883,2677009,803232,1416407,2563625,558862,238305,1424058,935760,1678239,2684335,2326101,57891,1664524,2596422,90393,973037,846510,303549
999724	81655,228426,1370505,710056,512165,1575953,2220120,2645869,1162343,2148839,1065485,2019834,2788025,643101,919780,25113,2697596,390324,2362507,720105,2404221,1678499,1188060,1511329,686763,1117345,2309306,2344914,620116,817959
2893192	2230485,1858785,2007141,17632,1028554,803315,8019,330650,1771001,118397,2566671,1559350,2763085,1108929,924565,1545485,1472958,2818914,2517083,888342,2729468,1064370,16672,2317716,72427,1740190,1165179,1323665,670777,110133
1646900	1080988,1598161,2362907,1559886,571296,2402123,448986,1086750,2066526,652935,2061138,1418409,65291,1095551,474024,2508602,115755,1463490,2067727,2691896,1069309,2816241,1026831,2386634,1776216,1400248,1128456,1660615,456358,1510870
631096	1152322,2549266,2830732,1157923,548832,2326280,1554186,1941015,1543531,442944,1150303,1437510,2274257,2630160,2405196,2280480,2649615,1842809,2257964,555624,673433,254164,875859,923718,1522884,2214243,787114,899993,1913597,2787338
2367804	734454,2030500,1282921,2458279,2136472,2538863,1564704,340926,2648660,36406,1830020,1695588,2529420,2262738,1651590,71091,783915,2242528,2707350,2079251,271246,1798673,931415,1474600,2624259,310227,2183757,271116,701156,899667
1605956	973151,247157,764672,2383901,2512579,1483488,630588,307158,330233,2012634,1827488,926897,1688968,1066079,1509617,1254793,1680982,1589925,1077600,865185,2388343,2146612,1104526,2098762,1009691,449741,1984759,1923387,805761,2077036
131400	2230842,1577332,2637833,1715708,268664,1776820,55522,1985056,1435255,2786880,2120399,2312088,1299840,1646403,1822171,1739629,1960263,1615866,1273932,1653754,1956657,1158224,1021117,2426744,379493,2723743,1679337,1505460,879156,1866293
2561420	1498361,1930007,344483,577327,441090,2673501,886908,2309290,2522078,696278,2798564,809339,1329523,2523029,435715,1002193,2176939,562098,2522042,2696453,1918235,132319,2217678,1850219,1206197,2683356,2756328,427149,1587511,2461669
2629964	1408241,28190,1445125,2184165,2194376,1354638,981712,2794344,2762689,979909,1511183,1722408,158503,1547433,829019,609831,1268432,955575,1211728,1929559,794298,2516265,547157,2077684,1339192,647899,1492401,2277894,776517,378058
1294364	2411085,541248,870829,1977672,1742928,1617751,2591134,1473180,725426,1130861,1039783,1849802,926856,909915,1098848,679662,2228821,640671,503117,2655863,492905,2146496,1807373,1273353,2702119,1438624,1903428,1987068,2491730,249343
1425464	2723743,1505460,2030127,1403153,2735408,331683,1969984,954509,200070,1179626,712435,1304946,1500447,2690364,600541,1370833,2655186,1008434,1229587,2477853,1124313,1714882,1063437,1652625,2620066,1216689,1345611,519950,1001040,2719995
1758640	860404,2247159,1277077,125830,2691939,568160,594862,173225,700249,1680807,1656480,2400803,1469734,1385544,333260,2260553,2604211,586333,371046,2728423,1759655,281840,1219369,1036273,911298,400085,554952,1932806,1652994,64193
1343832	2689168,1233396,82475,158625,2017044,414645,87315,131564,563646,110222,841813,995582,1966318,2295250,1055596,2672481,323626,1095083,2901,1615866,459511,2382417,552835,1807749,386796,1957843,1050551,2320802,16224,2563686
1186532	1572753,1787445,2596754,1906893,719304,425741,1945009,1889775,2163213,1110163,2697536,2696572,2272266,146672,1748887,369149,1554282,2224455,1878078,956004,20861,1367860,506003,508038,1890513,2511273,1388614,1432000,2280984,2319941
2916700	1902216,2381360,1937677,121445,170956,2402237,2081192,1729801,400263,537534,2185179,635512,1830993,1615866,1146623,926267,567677,2384786,1737147,813499,2313858,641273,270087,758439,475404,2634126,1389104,276920,693522,194342
2466144	864927,536047,1776330,470426,2002097,2596422,908778,1386412,1542337,1860448,2284706,525772,2202252,2793634,1279491,1227036,2202015,1285688,1419906,1545757,1687361,2439073,235939,2113281,2432697,1015917,2366218,1359153,1604946,1185221
2790800	2051183,837352,1384214,394063,636399,252019,252232,2574110,2697314,952168,1839893,925131,1699922,1652085,2467383,1655783,1442617,852917,37808,814036,1859479,2006557,1050778,2183351,2400469,456714,297930,2140236,342465,601294
98660	2208702,1944844,1765511,2336703,119763,2306797,2824648,1088000,2675646,1831264,1958145,1218780,725674,710690,301145,726545,1929656,1820462,2109118,161407,614561,1703240,2272378,1443688,1193921,1438826,1202732,1388175,269073,636790
164204	3514,1898922,2415804,1257182,2024738,1360565,881515,2201014,2190495,2102097,2127017,2314831,752858,953472,2482927,1115456,2457854,367773,254193,977399,1021367,1151390,284143,682911,365116,2395652,776155,476614,1729705,2168593
2482544	41126,1376176,2711875,405042,1901065,707239,546882,1092693,2171543,179907,527457,2623746,1374638,1706918,1772603,537777,1087940,1950125,1403266,2175716,1272876,1917050,235378,806972,2610623,1778511,2348489,971649,202897,1381857
1237364	1824886,1289114,434699,1486838,611080,2070724,746370,1695664,186977,2744235,106665,853980,1164116,499628,1043051,1614956,552885,116474,1311888,2090860,765472,433003,2473659,1579361,20789,2179651,1827483,119835,2718728,1049368
715248	401291,2552469,2709027,2501423,772984,2310495,1761121,236744,1742176,2726905,1376897,95957,2692189,1089625,1772596,2246253,2724251,1488979,2528055,1041601,2817636,781937,2820653,1791907,2651089,636966,1775336,1731523,424700,2281027
2430356	2345659,2380454,375324,1526450,680340,1113384,1883184,2273189,343724,2284647,826011,2125233,685915,2789170,439744,1604545,257496,1836752,981038,446432,587940,2432258,812822,2417863,2424364,1659736,1640028,875211,907427,538069
852348	137161,2122604,2051357,1194702,677124,2500009,1516322,1923379,336132,225775,1308176,2171989,2296652,1860973,414804,1727739,605845,1489808,2470051,2628933,1326243,1314417,1351752,1294064,1560997,2829007,123732,1036423,231115,1370249
1573256	1834139,17209,1470226,1419906,908778,2022352,2227882,711482,1378689,2794678,1849328,192861,1565428,1588694,1670516,2172472,1856457,574841,2468454,2009513,1615866,1914698,1542337,1176512,1720668,640672,1778574,1756258,525772,94929
1562436	485807,1047261,377663,2630585,1683318,1490020,1720347,1750612,2753324,1143706,2686982,664107,760724,1425326,382016,881485,1843376,2609891,2254993,1125005,355644,1554678,1345170,2525934,1596250,1126937,2813039,272881,2628730,654213
827792	75915,1207010,2105074,148516,2173615,298437,2609139,1105575,133763,672513,206284,2432259,797082,2029236,1820759,1560434,1282261,1847597,2436234,1969792,1623489,436712,1829802,2575850,1086831,890547,1360921,1320657,373136,643629
1209752	604649,2299809,2444681,1577332,511624,1499651,387389,2323368,320378,1739629,1003779,2750924,1550626,2402863,684089,1795026,877854,2204002,2083084,1375416,585244,2418562,525249,400455,336313,61925,145171,2148861,792349,2604548
744164	2319922,2781097,1708132,339974,1142203,2319966,826195,1945291,1416868,1160101,41126,1311888,1376176,1904112,1567715,2367138,707239,2782441,2300364,1561481,1092693,2793443,934781,1184118,2599894,1771584,1721678,2445542,1655752,1386422
2564504	1682280,1440653,1380203,1649999,2463077,1078030,2471434,282569,27537,2758880,1206222,2168372,2172352,1379869,1552160,2220446,2085763,2282368,2677363,177151,661788,1900172,2706865,275292,1544967,2139889,2238325,2752544,68296,513526
2474052	541248,1533369,372857,1093941,1261089,2339126,520641,2739571,1240596,2457613,1443588,2256304,2016075,510693,1029684,2655937,934882,1501054,3450,2462740,1207522,1712302,560821,1036864,296689,214844,2715799,2218230,590819,650422
